key,name,city,state,country,lat,long,vip
SDY,Sidney-Richland Municipal,Sidney,MT,USA,47.71,-104.19,False
SEA,Seattle-Tacoma Intl,Seattle,WA,USA,47.45,-122.31,False
SEE,Gillespie,San Diego (El Cajon),CA,USA,32.83,-116.97,False
SEF,Sebring  And Industrial Park,Sebring,FL,USA,27.46,-81.34,False
SEG,Penn Valley,Selinsgrove,PA,USA,40.82,-76.86,False
SEM,Craig,Selma,AL,USA,32.34,-86.99,False
SEP,Clark Field Municipal,Stephenville,TX,USA,32.22,-98.18,False
SER,Freeman Municipal,Seymour,IN,USA,38.92,-85.91,False
SET,St Charles County Smart,St Charles,MO,USA,38.93,-90.43,False
SEZ,Sedona,Sedona,AZ,USA,34.85,-111.79,False
SFB,Orlando Sanford,Orlando,FL,USA,28.78,-81.24,False
SFD,Bob Wiley,Winner,SD,USA,43.39,-99.84,False
SFF,Felts,Spokane,WA,USA,47.68,-117.32,False
SFM,Sanford Regional,Sanford,ME,USA,43.39,-70.71,False
SFO,San Francisco International,San Francisco,CA,USA,37.62,-122.37,True
SFQ,Suffolk Municipal,Suffolk,VA,USA,36.68,-76.60,False
SFY,Tri-Township,Savanna,IL,USA,42.05,-90.11,False
SFZ,North Central State,Pawtucket,RI,USA,41.92,-71.49,False
SGF,Springfield-Branson Regional,Springfield,MO,USA,37.24,-93.39,False
SGH,Springfield-Beckley Municipal,Springfield,OH,USA,39.84,-83.84,False
SGJ,St. Augustine,St. Augustine,FL,USA,29.96,-81.34,False
SGR,Sugar Land Municipal/Hull,Houston,TX,USA,29.62,-95.66,False
SGS,South St.Paul Municipal,South St Paul,MN,USA,44.86,-93.03,False
SGT,Stuttgart Municipal,Stuttgart,AR,USA,34.60,-91.57,False
SGU,St George Muni,St George,UT,USA,37.09,-113.59,False
SGY,Skagway,Skagway,AK,USA,59.46,-135.32,False
SHD,Shenandoah Valley Regional,Staunton/Harrisonburg,VA,USA,38.26,-78.90,False
SHG,Shungnak,Shungnak,AK,USA,66.89,-157.15,False
SHH,Shishmaref,Shishmaref,AK,USA,66.25,-166.09,False
SHL,Sheldon Municipal,Sheldon,IA,USA,43.21,-95.83,False
SHN,Sanderson,Shelton,WA,USA,47.23,-123.15,False
SHR,Sheridan County,Sheridan,WY,USA,44.77,-106.98,False
SHV,Shreveport Regional,Shreveport,LA,USA,32.45,-93.83,False
SHX,Shageluk,Shageluk,AK,USA,62.70,-159.57,False
SIG,Fernando Luis Ribas Dominicci,San Juan,PR,USA,18.46,-66.10,False
SIK,Sikeston Memorial Municipal,Sikeston,MO,USA,36.90,-89.56,False
SIT,Sitka,Sitka,AK,USA,57.05,-135.36,False
SIV,Sullivan County,Sullivan,IN,USA,39.11,-87.45,False
SIY,Siskiyou County,Montague,CA,USA,41.78,-122.47,False
SJC,San Jose International,San Jose,CA,USA,37.36,-121.93,False
SJN,St Johns Industrial Air Park,St Johns,AZ,USA,34.52,-109.38,False
SJT,San Angelo Regional /Mathis,San Angelo,TX,USA,31.36,-100.50,False
SJU,Luis Munoz Marin International,San Juan,PR,USA,18.44,-66.00,False
SJX,Beaver Island,St James,MI,USA,45.69,-85.57,False
SKA,Fairchild AFB,,,USA,47.62,-117.66,False
SKI,Sac City Municipal,Sac City,IA,USA,42.38,-94.98,False
SKW,Skwentna,Skwentna,AK,USA,61.97,-151.19,False
SKX,Taos Municipal,Taos,NM,USA,36.46,-105.67,False
SLB,Storm Lake Municipal,Storm Lake,IA,USA,42.60,-95.24,False
SLC,Salt Lake City Intl,Salt Lake City,UT,USA,40.79,-111.98,False
SLE,McNary Fld,Salem,OR,USA,44.91,-123.00,False
SLG,Smith,Siloam Springs,AR,USA,36.19,-94.49,False
SLK,Adirondack,Saranac Lake,NY,USA,44.39,-74.21,False
SLN,Salina Municipal,Salina,KS,USA,38.79,-97.65,False
SLO,Salem-Leckrone,Salem,IL,USA,38.64,-88.96,False
SLQ,Sleetmute,Sleetmute,AK,USA,61.71,-157.16,False
SLR,Sulphur Springs Municipal,Sulphur Springs,TX,USA,33.16,-95.62,False
SMD,Smith,Fort Wayne,IN,USA,41.14,-85.15,False
SME,Somerset-Pulaski County,Somerset,KY,USA,37.05,-84.61,False
SMF,Sacramento International,Sacramento,CA,USA,38.70,-121.59,False
SMN,Lemhi County,Salmon,ID,USA,45.12,-113.88,False
SMO,Santa Monica Municipal,Santa Monica,CA,USA,34.02,-118.45,False
SMQ,Somerset,Somerville,NJ,USA,40.63,-74.67,False
SMS,Sumter Municipal,Sumter,SC,USA,34.00,-80.36,False
SMX,Santa Maria Pub/Capt G Allan Hancock,Santa Maria,CA,USA,34.90,-120.46,False
SNA,John Wayne /Orange Co,Santa Ana,CA,USA,33.68,-117.87,False
SNH,Savannah Hardin County,Savannah,TN,USA,35.17,-88.22,False
SNK,Winston,Snyder,TX,USA,32.69,-100.95,False
SNL,Shawnee Municipal,Shawnee,OK,USA,35.36,-96.94,False
SNP,St. Paul,St. Paul,AK,USA,57.17,-170.22,False
SNS,Salinas Municipal,Salinas,CA,USA,36.66,-121.61,False
SNY,Sidney Municipal,Sidney,NE,USA,41.10,-102.99,False
SOP,Moore County,Pinehurst/Southern Pines,NC,USA,35.24,-79.39,False
SOV,Seldovia,Seldovia,AK,USA,59.44,-151.70,False
SOW,Show Low Municipal,Show Low,AZ,USA,34.27,-110.01,False
SPA,Spartanburg Downtown Memorial,Spartanburg,SC,USA,34.92,-81.96,False
SPB,Scappoose Industrial Airpark,Scappoose,OR,USA,45.77,-122.86,False
SPF,Black Hills-Clyde Ice,Spearfish,SD,USA,44.48,-103.78,False
SPG,Albert Whitted Municipal,St. Petersburg,FL,USA,27.77,-82.63,False
SPH,Springhill,Springhill,LA,USA,32.98,-93.41,False
SPI,Capital,Springfield,IL,USA,39.84,-89.68,False
SPN,Tinian International Airport,,,N Mariana Islands,15.00,145.62,False
SPS,Sheppard AFB/Wichita Falls Municipal,Wichita Falls,TX,USA,33.99,-98.49,False
SPW,Spencer Municipal,Spencer,IA,USA,43.17,-95.20,False
SPX,Houston-Gulf,Houston,TX,USA,29.51,-95.05,False
SQI,Whiteside Co,Sterling Rockfalls,IL,USA,41.74,-89.68,False
SQL,San Carlos,San Carlos,CA,USA,37.51,-122.25,False
SRB,Upper Cumberland Regional,Sparta,TN,USA,36.06,-85.53,False
SRC,Searcy Municipal,Searcy,AR,USA,35.21,-91.74,False
SRQ,Sarasota Bradenton International,Sarasota,FL,USA,27.40,-82.55,False
SRR,Sierra Blanca Regional,Ruidoso,NM,USA,33.46,-105.53,False
SRV,Stony River 2,Stony River,AK,USA,61.79,-156.59,False
SSF,Stinson Municipal,San Antonio,TX,USA,29.34,-98.47,False
SSI,Malcolm McKinnon,Brunswick,GA,USA,31.15,-81.39,False
SSQ,Shell Lake Municipal,Shell Lake,WI,USA,45.73,-91.92,False
STC,St Cloud Regional,St Cloud,MN,USA,45.55,-94.06,False
STE,Stevens Point Municipal,Stevens Point,WI,USA,44.55,-89.53,False
STF,George M Bryan,Starkville,MS,USA,33.43,-88.85,False
STJ,Rosecrans Memorial,St Joseph,MO,USA,39.77,-94.91,False
STK,Crosson,Sterling,CO,USA,40.62,-103.26,False
STL,Lambert-St Louis International,St Louis,MO,USA,38.75,-90.36,False
STP,St Paul Downtown Holman,St Paul,MN,USA,44.93,-93.06,False
STS,Sonoma Co,Santa Rosa,CA,USA,38.51,-122.81,False
STT,Cyril E. King,Charlotte Amalie,VI,USA,18.34,-64.97,False
STX,Henry E. Rohlsen,Christiansted,VI,USA,17.70,-64.80,False
SUA,Witham,Stuart,FL,USA,27.18,-80.22,False
SUD,Stroud Municipal,Stroud,OK,USA,35.79,-96.66,False
SUE,Door County Cherryland,Sturgeon Bay,WI,USA,44.84,-87.42,False
SUN,Friedman Memorial,Hailey,ID,USA,43.50,-114.30,False
SUS,Spirit of St Louis,St Louis,MO,USA,38.66,-90.65,False
SUT,Brunswick County,Southport,NC,USA,33.93,-78.07,False
SUW,Richard I Bong,Superior,WI,USA,46.69,-92.09,False
SUX,Sioux Gateway,Sioux City,IA,USA,42.40,-96.38,False
SVA,Savoonga,Savoonga,AK,USA,63.69,-170.49,False
SVC,Grant County,Silver City,NM,USA,32.64,-108.16,False
SVE,Susanville Municipal,Susanville,CA,USA,40.38,-120.57,False
SVH,Statesville Municipal,Statesville,NC,USA,35.77,-80.96,False
SVS,Stevens Village,Stevens Village,AK,USA,66.01,-149.10,False
SWD,Seward,Seward,AK,USA,60.13,-149.42,False
SWF,Stewart,Newburgh,NY,USA,41.50,-74.10,False
SWO,Stillwater Regional,Stillwater,OK,USA,36.16,-97.09,False
SWT,Seward Municipal,Seward,NE,USA,40.87,-97.11,False
SWW,Avenger,Sweetwater,TX,USA,32.47,-100.47,False
SXL,Summersville,Summersville,WV,USA,38.23,-80.87,False
SXP,Sheldon Point,Sheldon Point,AK,USA,62.52,-164.85,False
SXQ,Soldotna,Soldotna,AK,USA,60.48,-151.03,False
SYF,Cheyenne County Municipal,St Francis,KS,USA,39.76,-101.80,False
SYI,Bomar Field-Shelbyville Municipal,Shelbyville,TN,USA,35.56,-86.44,False
SYR,Syracuse-Hancock Intl,Syracuse,NY,USA,43.11,-76.11,False
SYV,Sylvester,Sylvester,GA,USA,31.56,-83.90,False
SZP,Santa Paula,Santa Paula,CA,USA,34.35,-119.06,False
SZT,Sandpoint,Sandpoint,ID,USA,48.30,-116.56,False
SZY,Robert Sibley,Selmer,TN,USA,35.20,-88.50,False
T00,Chambers County,Anahauac,TX,USA,29.77,-94.66,False
T03,Tuba City,Tuba City,AZ,USA,36.09,-111.38,False
T08,Tomahawk Regional,Tomahawk,WI,USA,45.47,-89.81,False
T18,Brooks County,Falfurrias,TX,USA,27.21,-98.12,False
T28,Lampasas Municipal,Lampasas,TX,USA,31.11,-98.20,False
T35,Cameron Municipal Airpark,Cameron,TX,USA,30.88,-96.97,False
T36,Paul Pittman Memorial,Tylertown,MS,USA,31.15,-90.17,False
T41,La Porte Municipal,La Porte,TX,USA,29.67,-95.06,False
T44,Trident Basin,Kodiak,AK,USA,57.78,-152.39,False
T47,Kickapoo Downtown Airpark,Wichita Falls,TX,USA,33.86,-98.49,False
T49,Big Spring McMahon-Wrinkle,Big Spring,TX,USA,32.21,-101.52,False
T53,Robstown-Nueces County,Robstown,TX,USA,27.78,-97.69,False
T56,Crockett-Houston County,Crockett,TX,USA,31.31,-95.40,False
T57,Garland Heliport,Garland,TX,USA,32.89,-96.68,False
T60,Stonewall County,Aspermont,TX,USA,33.17,-100.20,False
T65,Mid Valley,Weslaco,TX,USA,26.18,-97.97,False
T69,Sinton-San Patricio County,Sinton,TX,USA,28.04,-97.54,False
T71,Cuero Municipal,Cuero,TX,USA,29.08,-97.27,False
T72,Hearne Municipal,Hearne,TX,USA,30.87,-96.62,False
T74,Taylor Municipal,Taylor,TX,USA,30.57,-97.44,False
T78,Liberty Municipal,Liberty,TX,USA,30.08,-94.70,False
T80,Kleberg County,Kingsville,TX,USA,27.55,-98.03,False
T82,Gillespie County,Fredericksburg,TX,USA,30.24,-98.91,False
T89,Castroville Municipal,Castroville,TX,USA,29.34,-98.85,False
T90,Chambers County,Winnie/Stowell,TX,USA,29.80,-94.43,False
T97,Calhoun County,Port Lavaca,TX,USA,28.65,-96.68,False
TAD,Perry Stokes,Trinidad,CO,USA,37.26,-104.34,False
TAL,Ralph M Calhoun Memorial,Tanana,AK,USA,65.17,-152.11,False
TAN,Taunton Municipal,Taunton,MA,USA,41.87,-71.02,False
TAZ,Taylorville Municipal,Taylorville,IL,USA,39.53,-89.33,False
TBN,Forney AAF,Fort Leonard Wood,MO,USA,37.74,-92.14,False
TBR,Statesboro Municipal,Statesboro,GA,USA,32.48,-81.74,False
TCC,Tucumcari Municipal,Tucumcari,NM,USA,35.18,-103.60,False
TCL,Tuscaloosa Municipal,Tuscaloosa,AL,USA,33.22,-87.61,False
TCS,Truth Or Consequences Municipal,Truth Or Consequences,NM,USA,33.24,-107.27,False
TCT,Takotna,Takotna,AK,USA,62.99,-156.07,False
TCY,Tracy Municipal,Tracy,CA,USA,37.69,-121.44,False
TDF,Person County,Roxboro,NC,USA,36.28,-78.98,False
TDO,Toledo-Winlock Ed Carlson Memorial,Toledo,WA,USA,46.48,-122.81,False
TDZ,Toledo Metcalf,Toledo,OH,USA,41.56,-83.48,False
TEB,Teterboro,Teterboro,NJ,USA,40.85,-74.06,False
TEL,Perry County Municipal,Tell City,IN,USA,38.02,-86.69,False
TEW,Mason Jewett,Mason,MI,USA,42.57,-84.42,False
TEX,Telluride Regional,Telluride,CO,USA,37.95,-107.91,False
TGC,Gibson County,Trenton,TN,USA,35.93,-88.85,False
TGI,Tangier Island,Tangier,VA,USA,37.83,-76.00,False
THA,Tullahoma Regional,Tullahoma,TN,USA,35.38,-86.25,False
THM,Thompson Falls,Thompson Falls,MT,USA,47.57,-115.28,False
THP,Hot Springs County-Thermopolis Municipal,Thermopolis,WY,USA,43.66,-108.21,False
THV,York,York,PA,USA,39.92,-76.87,False
TIW,Tacoma Narrows,Tacoma,WA,USA,47.27,-122.58,False
TIX,Space Cost Regional,Titusville,FL,USA,28.51,-80.80,False
TKA,Talkeetna,Talkeetna,AK,USA,62.32,-150.09,False
TKE,Tenakee SPB,Tenakee Springs,AK,USA,57.78,-135.22,False
TKI,McKinney Municipal,McKinney,TX,USA,33.18,-96.59,False
TKX,Kennett Memorial,Kennett,MO,USA,36.23,-90.03,False
TLH,Tallahassee Regional,Tallahassee,FL,USA,30.40,-84.35,False
TLR,Mefford,Tulare,CA,USA,36.16,-119.33,False
TLT,Tuluksak,Tuluksak,AK,USA,61.10,-160.97,False
TMA,Henry Tift Myers,Tifton,GA,USA,31.43,-83.49,False
TMB,Kendall-Tamiami Executive,Miami,FL,USA,25.65,-80.43,False
TNI,West Tinian,Peipeinimaru,CQ,USA,15.00,-145.62,False
TNP,Twentynine Palms,Twentynine Palms,CA,USA,34.13,-115.95,False
TNT,Dade Collier T And T,Miami,FL,USA,25.86,-80.90,False
TNU,Newton Municipal,Newton,IA,USA,41.67,-93.02,False
TOA,Zamperini,Torrance,CA,USA,33.80,-118.34,False
TOB,Dodge Center,Dodge Center,MN,USA,44.02,-92.83,False
TOC,Toccoa R G Le Tourneau,Toccoa,GA,USA,34.59,-83.30,False
TOG,Togiak Village,Togiak,AK,USA,59.05,-160.40,False
TOI,Troy Municipal,Troy,AL,USA,31.86,-86.01,False
TOL,Toledo Express,Toledo,OH,USA,41.59,-83.81,False
TOP,Philip Billard Municipal,Topeka,KS,USA,39.07,-95.62,False
TOR,Torrington Muni,Torrington,WY,USA,42.06,-104.15,False
TPA,Tampa International,Tampa,FL,USA,27.98,-82.53,False
TPF,Peter O. Knight,Tampa,FL,USA,27.92,-82.45,False
TPH,Tonopah,Tonopah,NV,USA,38.06,-117.09,False
TPL,Draughon-Miller Central Texas Regional,Temple,TX,USA,31.15,-97.41,False
TPO,Port Alsworth,Port Alsworth,AK,USA,60.20,-154.32,False
TQE,Municipal,Tekamah,NE,USA,41.76,-96.18,False
TQH,Tahlequah Municipal,Tahlequah,OK,USA,35.93,-95.00,False
TQK,Scott City Municipal,Scott City,KS,USA,38.47,-100.88,False
TRI,Tri-Cities Regional,Bristol,TN,USA,36.48,-82.41,False
TRK,Truckee-Tahoe,Truckee,CA,USA,39.32,-120.14,False
TRL,Terrell Municipal,Terrell,TX,USA,32.71,-96.27,False
TRM,Desert Resorts Regional,Palm Springs,CA,USA,33.63,-116.16,False
TRX,Trenton Municipal,Trenton,MO,USA,40.08,-93.59,False
TSO,Carroll County-Tolson,Carrollton,OH,USA,40.56,-81.08,False
TSP,Tehachapi Municipal,Tehachapi,CA,USA,35.13,-118.44,False
TT01,Pagan Airstrip,Shomu-Shon,CQ,USA,18.12,-145.77,False
TTA,Sanford-Lee County Regional,Sanford,NC,USA,35.58,-79.10,False
TTD,Portland-Troutdale,Portland,OR,USA,45.55,-122.40,False
TTF,Monroe Custer,Monroe,MI,USA,41.94,-83.43,False
TTN,Trenton-Mercer County,Trenton,NJ,USA,40.28,-74.81,False
TUL,Tulsa International,Tulsa,OK,USA,36.20,-95.89,False
TUP,Tupelo Municipal,Tupelo,MS,USA,34.27,-88.77,False
TUS,Tucson International,Tucson,AZ,USA,32.12,-110.94,False
TVB,Cabool Memorial,Cabool,MO,USA,37.13,-92.08,False
TVC,Cherry Capital,Traverse City,MI,USA,44.74,-85.58,False
TVF,Thief River Falls Regional,Thief River Falls,MN,USA,48.07,-96.18,False
TVI,Thomasville Municipal,Thomasville,GA,USA,30.90,-83.88,False
TVK,Centerville Municipal,Centerville,IA,USA,40.68,-92.90,False
TVL,Lake Tahoe,South Lake Tahoe,CA,USA,38.89,-120.00,False
TVR,Vicksburg Tallulah Regional,Tallulah,LA,USA,32.35,-91.03,False
TVY,Tooele Valley,Tooele,UT,USA,40.61,-112.35,False
TWF,Joslin Field - Magic Valley,Twin Falls,ID,USA,42.48,-114.49,False
TWM,Richard B. Helgeson,Two Harbors,MN,USA,47.05,-91.75,False
TXK,Texarkana Regional-Webb,Texarkana,AR,USA,33.45,-93.99,False
TYL,Taylor,Taylor,AZ,USA,34.45,-110.11,False
TYQ,Indianapolis Terry,Indianapolis,IN,USA,40.03,-86.25,False
TYR,Tyler Pounds,Tyler,TX,USA,32.35,-95.40,False
TYS,McGhee-Tyson,Knoxville,TN,USA,35.81,-83.99,False
TZR,Bolton,Columbus,OH,USA,39.90,-83.14,False
TZT,Belle Plaine Municipal,Belle Plaine,IA,USA,41.88,-92.28,False
TZV,Tompkinsville-Monroe County,Tompkinsville,KY,USA,36.73,-85.65,False
U02,McCarley,Blackfoot,ID,USA,43.21,-112.35,False
U03,Buhl Municipal,Buhl,ID,USA,42.59,-114.80,False
U05,Riddick,Philipsburg,MT,USA,46.32,-113.31,False
U08,Perkins,Overton,NV,USA,36.57,-114.44,False
U10,Preston,Preston,ID,USA,42.11,-111.91,False
U14,Nephi Municipal,Nephi,UT,USA,39.74,-111.87,False
U25,Dubois Municipal,Dubois,WY,USA,43.55,-109.69,False
U30,Temple Bar,Temple Bar,AZ,USA,36.02,-114.34,False
U34,Green River Muni,Green River,UT,USA,38.96,-110.23,False
U36,Aberdeen Municipal,Aberdeen,ID,USA,42.92,-112.88,False
U42,Salt Lake City Municipal 2,Salt Lake City,UT,USA,40.62,-111.99,False
U43,Monticello,Monticello,UT,USA,37.94,-109.35,False
U52,Beaver Municipal,Beaver,UT,USA,38.23,-112.68,False
U55,Panguitch Municipal,Panguitch,UT,USA,37.85,-112.39,False
U59,Driggs-Reed Memorial,Driggs,ID,USA,43.74,-111.10,False
U68,North Big Horn County,Cowley/Lovell/Byron,WY,USA,44.91,-108.45,False
U69,Duchesne Municipal,Duchesne,UT,USA,40.19,-110.38,False
U70,Cascade,Cascade,ID,USA,44.49,-116.02,False
U76,Mountain Home Municipal,Mountain Home,ID,USA,43.13,-115.73,False
U77,Spanish Fork-Springville,Spanish Fork,UT,USA,40.14,-111.66,False
U82,Council Municipal,Council,ID,USA,44.75,-116.45,False
U96,Cal Black Memorial,Halls Crossing,UT,USA,37.44,-110.57,False
UAO,Aurora State,Aurora,OR,USA,45.25,-122.77,False
UBE,Cumberland Municipal,Cumberland,WI,USA,45.51,-91.98,False
UBS,Columbus-Lowndes County,Columbus,MS,USA,33.47,-88.38,False
UBX,Cuba Municipal,Cuba,MO,USA,38.07,-91.43,False
UCA,Oneida Cty,Utica,NY,USA,43.15,-75.38,False
UCP,New Castle Muni,New Castle,PA,USA,41.03,-80.41,False
UCY,Everett-Stewart,Union City,TN,USA,36.38,-88.99,False
UDD,Bermuda Dunes,Palm Springs,CA,USA,33.75,-116.27,False
UDG,Darlington County,Darlington,SC,USA,34.45,-79.89,False
UES,Waukesha County,Waukesha,WI,USA,43.04,-88.24,False
UGN,Waukegan Regional,Chicago/Waukegan,IL,USA,42.42,-87.87,False
UIL,Quillayute,Forks,WA,USA,47.94,-124.56,False
UIN,Quincy Municipal-Baldwin,Quincy,IL,USA,39.94,-91.19,False
UIZ,Berz-Macomb,Utica,MI,USA,42.66,-82.97,False
UKF,Wilkes County,North Wilkesboro,NC,USA,36.22,-81.10,False
UKI,Ukiah Municipal,Ukiah,CA,USA,39.13,-123.20,False
UKL,Coffey County,Burlington,KS,USA,38.30,-95.72,False
UKT,Quakertown,Quakertown,PA,USA,40.44,-75.38,False
ULM,New Ulm Municipal,New Ulm,MN,USA,44.32,-94.50,False
ULS,Ulysses,Ulysses,KS,USA,37.60,-101.37,False
UMP,Indianapolis Metropolitan,Indianapolis,IN,USA,39.94,-86.04,False
UNI,Ohio University,Athens/Albany,OH,USA,39.21,-82.23,False
UNK,Unalakleet,Unalakleet,AK,USA,63.89,-160.80,False
UNO,West Plains Municipal,West Plains,MO,USA,36.88,-91.90,False
UNU,Dodge County,Juneau,WI,USA,43.43,-88.70,False
UNV,University Park,State College,PA,USA,40.85,-77.85,False
UOS,Franklin County,Sewanee,TN,USA,35.20,-85.90,False
UOX,University-Oxford,Oxford,MS,USA,34.38,-89.54,False
UPP,Upolu,Hawi,HI,USA,20.27,-155.86,False
USE,Fulton County,Wauseon,OH,USA,41.61,-84.13,False
UTS,Huntsville Municipal,Huntsville,TX,USA,30.75,-95.59,False
UUO,Willow,Willow,AK,USA,61.75,-150.05,False
UUU,Newport State,Newport,RI,USA,41.53,-71.28,False
UUV,Sullivan Regional,Sullivan,MO,USA,38.23,-91.16,False
UVA,Garner,Uvalde,TX,USA,29.21,-99.74,False
UWL,New Castle-Henry Co,New Castle,IN,USA,39.88,-85.33,False
UYF,Madison County,London,OH,USA,39.93,-83.46,False
UZA,Rock Hill Municipal/Bryant,Rock Hill,SC,USA,34.99,-81.06,False
VAK,Chevak,Chevak,AK,USA,61.53,-165.58,False
VAY,South Jersey Reg,Mount Holly,NJ,USA,39.94,-74.85,False
VBT,Bentonville Municipal,Bentonville,AR,USA,36.35,-94.22,False
VCB,Nut Tree,Vacaville,CA,USA,38.38,-121.96,False
VCT,Victoria Regional,Victoria,TX,USA,28.85,-96.92,False
VCV,Southern California Logistic,Victorville,CA,USA,34.59,-117.38,False
VDI,Vidalia Municipal,Vidalia,GA,USA,32.19,-82.37,False
VDZ,Valdez,Valdez,AK,USA,61.13,-146.25,False
VEE,Venetie,Venetie,AK,USA,67.02,-146.41,False
VEL,Vernal,Vernal,UT,USA,40.44,-109.51,False
VER,Jesse Viertel Memorial,Boonville,MO,USA,38.95,-92.68,False
VES,Darke County,Versailles,OH,USA,40.20,-84.53,False
VGT,North Las Vegas,Las Vegas,NV,USA,36.21,-115.20,False
VHN,Culberson County,Van Horn,TX,USA,31.06,-104.78,False
VIH,Rolla National,Rolla/Vichy,MO,USA,38.13,-91.77,False
VIQ,Neillsville Municipal,Neillsville,WI,USA,44.56,-90.51,False
VIS,Visalia Municipal,Visalia,CA,USA,36.32,-119.39,False
VJI,Virginia Highlands,Abingdon,VA,USA,36.69,-82.03,False
VLA,Vandalia Municipal,Vandalia,IL,USA,38.99,-89.17,False
VLD,Valdosta Regional,Valdosta,GA,USA,30.78,-83.28,False
VMR,Harold Davidson,Vermillion,SD,USA,42.77,-96.93,False
VNC,Venice Municipal,Venice,FL,USA,27.07,-82.44,False
VNW,Van Wert County,Van Wert,OH,USA,40.86,-84.61,False
VNY,Van Nuys,Van Nuys,CA,USA,34.21,-118.49,False
VPC,Cartersville,Cartersville,GA,USA,34.12,-84.85,False
VPS,Eglin Air Force Base,Valparaiso,FL,USA,30.48,-86.53,False
VPZ,Porter County Municipal,Valparaiso,IN,USA,41.45,-87.01,False
VQQ,Cecil,Jacksonville,FL,USA,30.22,-81.88,False
VQS,Antonio Rivera Rodriguez,Isla De Vieques,PR,USA,18.14,-65.49,False
VRB,Vero Beach Municipal,Vero Beach,FL,USA,27.66,-80.42,False
VSF,Springfield State/Hartness,Springfield,VT,USA,43.34,-72.52,False
VTA,Newark-Heath,Newark,OH,USA,40.02,-82.46,False
VTI,Vinton Veterans Memorial Airpark,Vinton,IA,USA,42.22,-92.03,False
VTN,Miller,Valentine,NE,USA,42.86,-100.55,False
VUJ,Stanly County,Albemarle,NC,USA,35.42,-80.15,False
VUO,Pearson Airpark,Vancouver,WA,USA,45.62,-122.66,False
VVV,Ortonville Municipal,Ortonville,MN,USA,45.31,-96.42,False
VYS,Illinois Valley Regional,Peru/Lasalle,IL,USA,41.35,-89.15,False
W04,Ocean Shores Municipal,Ocean Shores,WA,USA,47.00,-124.14,False
W05,Gettysburg  & Travel Center,Gettysburg,PA,USA,39.84,-77.27,False
W11,Menomonie Municipal - Score,Menomonie,WI,USA,44.89,-91.87,False
W22,Upshur County Regional,Buckhannon,WV,USA,39.00,-80.27,False
W29,Bay Bridge Industrial,Stevensville,MD,USA,38.98,-76.33,False
W31,Lunenburg County,Kenbridge,VA,USA,36.96,-78.18,False
W33,Friday Harbor,Friday Harbor,WA,USA,48.54,-123.01,False
W40,Mt Olive Municipal,Mt Olive,NC,USA,35.22,-78.04,False
W41,Crisfield Municipal,Crisfield,MD,USA,38.02,-75.83,False
W44,Asheboro Municipal,Asheboro,NC,USA,35.65,-79.90,False
W45,Luray Caverns,Luray,VA,USA,38.67,-78.50,False
W66,Warrenton-Fauquier,Warrenton,VA,USA,38.59,-77.71,False
W78,William M Tuck,South Boston,VA,USA,36.71,-78.85,False
W95,Ocracoke Island,Ocracoke,NC,USA,35.10,-75.97,False
W96,New Kent County,Quinton,VA,USA,37.50,-77.13,False
W97,Middle Peninsula Regional,West Point,VA,USA,37.52,-76.76,False
W99,Grant County,Petersburg,WV,USA,38.99,-79.14,False
WA10,Grove,Camas/Washougal,WA,USA,45.63,-122.40,False
WA21,Grand Coulee Dam,Electric City,WA,USA,47.92,-119.08,False
WA31,Whidbey Air Park,Langley,WA,USA,48.02,-122.44,False
WA43,Odessa Municipal,Odessa,WA,USA,47.36,-118.67,False
WAY,Greene Cty,Waynesburg,PA,USA,39.90,-80.13,False
WBB,Stebbins,Stebbins,AK,USA,63.52,-162.28,False
WBQ,Beaver,Beaver,AK,USA,66.36,-147.40,False
WBW,Wilkes-Barre Wyoming Valley,Wilkes-Barre,PA,USA,41.30,-75.85,False
WCR,Chandalar Lake,Chandalar Lake,AK,USA,67.50,-148.48,False
WDG,Enid Woodring Municipal,Enid,OK,USA,36.38,-97.79,False
